Sms,Label
"Get easy access to all you need! Activate International Roaming pack , Stream ad-free music, play free games, download & pay bills, recharge, activate ‘DND’, enjoy exclusive offers & more. To download, click https://bit.ly/37N4Mxe. ",0
"अब कुछ और सोचने की ज़रूरत नहीं ।
Jio के साथ अन्य ऑपरेटर्स के तुलना में Rs.Jio 299 प्लान पर Rs.60 (20%) बचाएं और 28 दिनों के लिए रोज़ाना 2 GB पाएं । । अभी रिचार्ज करें www.jio.com/r/s46h6WQwB",0
"Your plan for Jio no 6280368198 expires on 19-04-2022 .Avoid STOPPAGE of services,RECHARGE Now Click www.jio.com/r/ImvfR238z .For other plans, call 1991.",0
आपके जियो नंबर 6280368198 का प्लान 19-04-2022 को ख़त्म हो जाएगा । सेवाओं के बंद होने से बचें । अभी रिचार्ज करें । क्लिक करें www.jio.com/r/ImuhIpvjk अन्य प्लान के लिये 1991 पर कॉल करें ।,0
"14-Apr-22 22:18 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 14-Apr-22 22:18.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.209.00 and credited to ravindergiri30094@oksbi (UPI Ref no 210431974891).-Indian Bank,1
"Dear 62803681XX,
RAJ vs GUJ T20 Match on MY11Circle
Prize Pool : 6,48,00,000 (6.48Crores)
Win Now :  http://1kx.in/OI8z3rWi9dM",0
"Dear 62803681XX,
RAJ vs GUJ T20 Match on MY11Circle
Prize Pool : 6,48,00,000 (6.48Crores)
Win Now :  http://1kx.in/OI8z3rWi9dM",0
"Hi 62803681XX, RAJ vs GUJ T20 Match on MY11circle Prize Pool - 6,48,01,695 (6.48CR) Entry Fees - 49 Win Now - SR7.in/I3934-17656D046",0
"Hi 62803681XX, RAJ vs GUJ T20 Match on MY11circle Prize Pool - 6,48,01,695 (6.48CR) Entry Fees - 49 Win Now - SR7.in/I3917-17656D046",0
Thanku ,0
"NOW 105 TEST 1+1 FREE 

FULL BODY CHECKUP

LFT KFT LIPID THYROID CBC CALCIUM SUGAR URINE
VITD B12 @Rs 2499
 
Visit bit.ly/3vyvQu5
9899028528
WELLNESS PATHCARE",0
"Congrats 62803681XX,
Rs.1500 Welcome Bonus. GUJ vs RR, T20 Match on My11Circle. Prize Pool - 6,48,00,000(6.48Crores). Join -   http://1kx.in/OI8z3rWi9dM",0
"14-Apr-22 00:36 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
"50% Daily Data quota used as on 14-Apr-22 00:36.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
Your a/c. XXXX4658 is credited by Rs. 20.00 on 13-04-22 by a/c linked to mobile 9XXXXXX999 (IMPS Ref no. 210322069652). -IndianBank,1
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.150.00 and credited to q87809588@ybl (UPI Ref no 210313943924).-Indian Bank,1
"Dear Customer, You're 100% Pre-Approved for Credit Up to Rs. 1 Lakh* Sign Up for Flipkart Pay Later & Get Rs. 100* Gift Card

http://fkrt.it/fVgMNGuuuN",0
"Order confirmed! Reach Restaurant Name: Roll Xpress Phone: +911725005004 Address: http://www.google.com/maps/place/30.73419,76.753433 Order ID: 3956929199 Please restart your app if you are unable to see the order",0
<#> Shadowfax Id is 150762411 6gW4yAjEoWG,0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.50.00 and credited to lovelybro281@okaxis (UPI Ref no 210310136677).-Indian Bank,1
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.50.00 and credited to lovelybro281@okaxis (UPI Ref no 210399643169).-Indian Bank,1
"Hi 62803681XX, MUM vs PUN T20 Match on MY11circle Prize Pool - 6,42,34,620 (6.42CR) Entry Fees - 49 Win Now - SR7.in/I3845-17656D046",0
"Hey sanju, your 50% Discount worth Rs.25 is expiring soon! Join MI vs PBKS before 7:30pm and win big. Tap here to play -
dream11.com/leagues - Dream11",0
"Hi 62803681XX, MUM vs PUN T20 Match on MY11circle Prize Pool - 6,42,34,620 (6.42CR) Entry Fees - 49 Win Now - SR7.in/I3801-17656D046",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.80.00 and credited to paytmqr2810050501011gh1blb1akhv@paytm (UPI Ref no 210393143139).-Indian Bank,1
"Your A/c XXX1824658  is credited by Rs. 6,000 Total Bal : Rs. 7,020.35 CR  Clr Bal : Rs. 7,020.35 CR as on:13/04/2022 13:18 -IndianBank",1
"Congrats 62803681XX, Rs.1500 Welcome Bonus. MUM vs PUN, T20 Match on My11Circle. Prize Pool - 6,42,00,000 (6.42Cr). Join - http://2lm.in/4dG4Ce",0
"Hi, you have exceeded the total credit limit of INR 0 on your Bajaj Finserv RBL Bank SuperCard (XXXX07). Applicable Overlimit fee will be levied on your account. Current outstanding balance is INR 0.00. We request you to make an interim payment to enjoy uninterrupted services.",0
"50% Daily Data quota used as on 12-Apr-22 23:34.
Jio Number : 6280368198
Daily Data quota as per plan : 1.50 GB
To know more on how to manage your account through MyJio app, click https://youtu.be/tchuJvIv_9I
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"12-Apr-22 23:34 बजे तक 50% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने जियो अकाउंट को कैसे मैनेज करें के बारे में अधिक जानने के लिए क्लिक करें https://youtu.be/vrNnGqFhqZM
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
Your VPA sanju39chd@okaxis linked to Indian Bank a/c no. XXXXXX4658 is debited for Rs.10.00 and credited to pale.ram54@oksbi (UPI Ref no 210279327070).-Indian Bank,1
"Special Offer: Rs.30 instant cash, Win 1st prize: Rs.2.02 Crore Guaranteed on IND T20 League only on My11Circle. Offer ends 14th APR 11:59 PM. Join Now - https://bit.ly/32iaK4N",0
"Congrats 62803681XX,
Rs.1500 Welcome Bonus. HYD vs GUJ, T20 Match on My11Circle. Prize Pool - 6,63,00,000(6.63Crores). Join -   http://1kx.in/OI8z3rWi9dM",0
"DROPPING the beat and the prices!
Moved your wishlist to the cart yet?

Shop Now: https://bit.ly/3KAqQKb

Team boAt",0
"Your Stock broker 5PAISA CAPITAL LIMITED. reported your fund balance Rs.-147.71 & securities balance 0 as on end of 26-feb-2022. Balances do not cover your bank, DP & PMS balance with broking entity. Check details at SSK362861@GMAIL.COM. If email Id not correct, kindly update with your broker - National Stock Exchange",0
"Congrats 62803681XX, Rs.1500 Welcome Bonus. CHN vs BAN, T20 Match on My11Circle. Prize Pool - 6,34,00,000 (6.34Cr). Join - http://2lm.in/LbMJEJ",0
"Hi 62803681XX, CHN vs BLR T20 Match on MY11circle Prize Pool - 6,34,53,070 (6.34CR) Entry Fees - 49 Win Now - SR7.in/I3701-17656D046",0
"<#>5912 is your Mitra verification code. Please do not share this with anyone.

jOvA6R6o+OI",0
"Get ready like Shraddha Kapoor in her Favourite Styles available at INDYA. Explore SS22, skirt sarees, tunic dresses, etc.

STOP xeno.in/o/bfgg",0
Get FLAT 40% OFF on paid service at Maruti Mohali in HAPPY HOURS 4PM TO 7PM. Visit https://bit.ly/3Hek1Mg or call us at 9915003004 With Regards CM Auto sales,0
"90% daily data quota used as on 11-Apr-22 23:39.
Jio Number : 6280368198
For tips on how to manage data quota effectively, click https://youtu.be/ZFUDydctV78
If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB.
To continue enjoying high speed internet, click https://www.jio.com/dl/data_voucher and recharge.
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",0
"11-Apr-22 23:39 बजे तक 90% दैनिक डेटा कोटा खर्च हो चुका है ।
जियो नंबर : 6280368198
प्लान के अनुसार कुल दैनिक डेटा : 1.50 GB
अपने डेटा कोटा को और भी बेहतर तरीक़े से मैनेज करने के लिए क्लिक करें - https://youtu.be/hnMRgnS6rJE
यदि आपके पास कोई अन्य डेटा प्लान नहीं है तो आपकी इंटरनेट स्पीड 1.50 GB के खर्च होते ही घटा दी जाएगी ।
हाई-स्पीड इंटरनेट का आनंद लेना जारी रखने के लिए https://www.jio.com/dl/data_voucher पर क्लिक करके रिचार्ज करें ।
वर्तमान बैलेंस, वैधता, प्लान विवरण और आकर्षक रीचार्ज प्लान के बारे में जानने के लिए 1991 डायल करें ।",0
